taskName,scenarioName,targetLabel,detectorName,detectorMode,scoreOrientation,conditionSnrDb,sourceSnrDb,windowLength,count,positiveCount,negativeCount,minScore,maxScore,meanScore,standardDeviation,aboveThresholdCount,auc
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,64,288,144,144,127086.000000,140327.000000,133101.815972,2486.481086,288,0.613137
ofdm-signal-present-vs-noise-only,,,lzmsa-paper,paper-byte-sum,HigherScoreMorePositive,0.000000,,128,288,144,144,252651.000000,273095.000000,262630.329861,3561.525765,288,0.706404
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,119.303303,140.294643,131.189632,4.087151,225,0.450328
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,122.990964,139.521739,131.285531,2.738923,256,0.508922
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,121.933934,141.928571,131.286987,3.749975,234,0.536217
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,123.055976,138.401207,131.590472,2.662489,261,0.514709
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,119.949555,141.610119,131.385706,3.997899,230,0.526910
ofdm-signal-present-vs-noise-only,,,lzmsa-prefix-third-mean-compressed-byte-value,prefix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,123.890719,139.411677,131.561794,2.741476,256,0.513214
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,64,288,144,144,119.218563,145.907186,131.982724,3.991980,238,0.429905
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-9.000000,,128,288,144,144,117.757164,138.581325,130.727268,2.738876,248,0.470824
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,64,288,144,144,121.961310,143.748503,132.308282,3.749611,250,0.472126
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,-3.000000,,128,288,144,144,124.691265,137.905120,131.153839,2.691333,253,0.527705
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,64,288,144,144,122.393393,143.182635,132.209203,4.142566,241,0.535229
ofdm-signal-present-vs-noise-only,,,lzmsa-suffix-third-mean-compressed-byte-value,suffix-third-mean-compressed-byte-value,HigherScoreMorePositive,0.000000,,128,288,144,144,123.001511,139.391304,131.406034,2.846027,255,0.572868
